place_id,name,latitude,longitude,Main_category,categories,rating,address
ChIJvVd6wvpw44kR-f3Slta6Bcg,Performance Roofing Contractor,42.3827624,-71.060211,Finance,"roofing_contractor,point_of_interest,establishment,",,"50 Terminal Street, Charlestown"
ChIJvVDilHic5IkRc0M3Z-Xwb0A,Abington Post Office,42.1055265,-70.9474064,Community,"post_office,finance,point_of_interest,establishment,",4.3,"24 Brockton Avenue, Abington"
ChIJVW14jg9644kR1Mz9l1aB3lo,MiniLuxe Back Bay at 296 Newbury Street,42.348736,-71.0847859,Community,"beauty_salon,hair_care,point_of_interest,establishment,",3.7,"296 Newbury Street, Boston"
ChIJvw3fSxdy44kR5uBxmvCmGO0,National Amusements,42.4322838,-71.0200202,Community,"movie_theater,point_of_interest,establishment,",4.5,"565 Squire Road, Revere"
ChIJvw3fSxdy44kRbodbdFuPGCc,Showcase Cinema de Lux Revere,42.4323259,-71.0199651,Community,"movie_theater,point_of_interest,establishment,",4.4,"565 Squire Road, Revere"
ChIJVWKj6g5644kRSLjjyMWdG70,Copley Square,42.3499239,-71.0761075,Community,"park,point_of_interest,establishment,",4.5,"560 Boylston, Boston"
ChIJVWM3Chxu5IkR_mbtpBbWhPk,Regal Cinemas Bellingham 14,42.1102673,-71.4603981,Community,"movie_theater,point_of_interest,establishment,",4,"259 Hartford Avenue, Bellingham"
ChIJVWQDJf5_44kRK6amAwqNXLU,Kavanaugh Roofing Co,42.222702,-71.188503,Finance,"roofing_contractor,point_of_interest,establishment,",5,"47 Parker Street, Westwood"
ChIJVwQSdGl344kRw5CWokjZInQ,Grace Street,42.3763153,-71.1240802,Community,"church,place_of_worship,point_of_interest,establishment,",,"99 Brattle Street, Cambridge"
ChIJvwqYLYRw44kRAl-SQ3c8eUo,NASRO,42.3593837,-71.0565553,Finance,"insurance_agency,health,point_of_interest,establishment,",,"60 State Street, Boston"
ChIJvwqYLYRw44kRGq2G-4IEu3E,Catlin Underwriting Inc,42.3593999,-71.0564346,Finance,"insurance_agency,point_of_interest,establishment,",,"60 State Street # 1250, Boston"
ChIJvwqYLYRw44kRY_mHWN9glJ8,Incapital Insurance Services,42.3593999,-71.0564346,Finance,"insurance_agency,point_of_interest,establishment,",,"60 State Street # 700, Boston"
ChIJVy6OvFy644kRCGAeq7p9mkI,AMC Tyngsboro 12,42.696714,-71.443651,Community,"movie_theater,point_of_interest,establishment,",4.4,"440 Middlesex Road, Tyngsborough"
ChIJvYOGhMJ544kRmYB1EiJcZhQ,T Anthony's Pizzeria,42.35149,-71.1215003,Health,"meal_delivery,meal_takeaway,store,restaurant,food,point_of_interest,establishment,",4,"1016 Commonwealth Avenue, Boston"
ChIJVyPi1Rlx44kRwC-5MS5ES8Q,Ulta Beauty,42.4001035,-71.0676507,Community,"beauty_salon,hair_care,store,point_of_interest,establishment,",4,"15 Mystic View Road, Everett"
ChIJVZ4rABai44kRwawKsPFr5gI,Tecta America New England LLC,42.564986,-71.305065,Finance,"roofing_contractor,general_contractor,point_of_interest,establishment,",5,"2 Sterling Road, North Billerica"
ChIJVZC7eY6J44kRmXJcZhYH17M,"Jefferson Hills Apartments, A Greystar Community",42.2935869,-71.4680118,Finance,"real_estate_agency,point_of_interest,establishment,",2.8,"1610 Worcester Road, Framingham"
ChIJvZGVF9Rw44kRC-Giwf-zPCs,Rite Aid,42.393026,-71.092546,Health,"pharmacy,convenience_store,store,health,food,point_of_interest,establishment,",3.8,"299 Broadway, Somerville"
ChIJVZMTFql144kRPvQYHZzDApI,Woburn City Hall,42.4790605,-71.1525576,Community,"city_hall,local_government_office,point_of_interest,establishment,",4.5,"10 Common Street, Woburn"
ChIJvzTvjWoS44kRsl6AKHS2oIk,Toscana's Ristorante,42.545814,-70.9798473,Community,"cafe,restaurant,food,point_of_interest,establishment,",4.4,"3 Bourbon Street, Peabody"
ChIJVZUiW95z44kRt80MCNczfzY,Hurley Construction & Roofing,42.4333036,-71.0713179,Finance,"roofing_contractor,point_of_interest,establishment,",5,"71 Clinton Street # D, Malden"
ChIJw_Im7zAU44kRh5NjuwXNOQw,Salem Willows Park,42.535172,-70.870159,Community,"amusement_park,point_of_interest,establishment,",4.5,"165 Fort Avenue, Salem"
ChIJw_LKjcWM5IkRy6LhWpT9f6k,Ryan Family Amusement,41.9046171,-71.0608252,Health,"bowling_alley,point_of_interest,establishment,",4.3,"115 New State Highway, Raynham"
ChIJW_OXZgxu5IkRDM9eeC9BTgI,Circle CG Farm Campground,42.100173,-71.467416,Community,"campground,rv_park,park,lodging,point_of_interest,establishment,",3.9,"131 N Main St, Bellingham"
ChIJw-279WUU44kRO7H-6iACIic,Honorary Consulate of Belgium,42.5226036,-70.8905054,Community,"embassy,point_of_interest,establishment,",,"18 Washington Square West, Salem"
ChIJw-3qvpJ444kRK9qbwuxAGTE,Shake Shack,42.3226037,-71.1696769,Health,"meal_takeaway,store,restaurant,food,point_of_interest,establishment,",3.9,"49 Boylston Street, Chestnut Hill"
ChIJw-bP09iC44kRg_O55AmVgY8,Outer Limits,42.3688042,-71.2376702,Education,"book_store,store,point_of_interest,establishment,",4.9,"437 Moody Street, Waltham"
ChIJW-brkixt44kRr-AVXmPDY2E,Masjid al Salaam - Northshore Islamic Center,42.4859675,-70.9619989,Community,"mosque,place_of_worship,point_of_interest,establishment,",4.5,"35 Lynnfield Street, Lynn"
ChIJw0mgR89544kRlxyRTC9X20U,ªÄ¿_¿Œ¿À,42.3517777,-71.134355,Community,"mosque,place_of_worship,point_of_interest,establishment,",5,"41 Quint Avenue, Boston"
ChIJw1OGkJMK44kRAAOxxD_Vccg,US Post Office,42.547797,-71.1729654,Community,"post_office,finance,point_of_interest,establishment,",2.3,"18 Church Street, Wilmington"
ChIJW2g5Ih9u44kRHxGcvx2U3xY,Police Department-Animal Control,42.4017565,-70.9997596,Community,"police,point_of_interest,establishment,",1,"400 Revere Beach Parkway, Revere"
ChIJw2gcdDZu44kRLj_zE4jufH0,Winthrop Council On Aging,42.381548,-70.9798232,Community,"city_hall,local_government_office,point_of_interest,establishment,",,"35 Harvard Street, Winthrop"
ChIJW3K-rVKC5IkRe2vs4HoyfdA,Showcase Cinema de Lux Randolph,42.1632285,-71.0618529,Community,"movie_theater,point_of_interest,establishment,",4.3,"73 Mazzeo Drive, Randolph"
ChIJW4KjNOMk44kRUfrz27xK0Jo,First Parish Burial Ground,42.6172846,-70.6733891,Community,"cemetery,point_of_interest,establishment,",,Gloucester
ChIJw5x3a3F144kRXqMOfQ1LMNs,Domino's Pizza,42.4924811,-71.1759406,Health,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment,",3.1,"53 Winn Street, Burlington"
ChIJw74QWDZ344kRGlRxj2SDTv4,Brooklyn Boulders Somerville,42.381685,-71.1060315,Health,"gym,health,point_of_interest,establishment,",4.5,"12A Tyler Street, Somerville"
ChIJw7lhp0R644kRfG8iJSoHN7o,CVS Pharmacy,42.3292815,-71.0633337,Health,"pharmacy,store,health,point_of_interest,establishment,",3.4,"7 Allstate Road, Dorchester"
ChIJw8YJTGx644kR0EQ0GCM9Aq8,Pinkcomma Gallery,42.3420472,-71.0694569,Community,"art_gallery,point_of_interest,establishment,",5,"46 Waltham Street, Boston"
ChIJWbh1c3t544kRML6t1el5M3k,Christ the King - Jamaica Plain + Roxbury,42.3314,-71.082763,Community,"church,place_of_worship,point_of_interest,establishment,",5,"2179 Washington Street, Roxbury"
ChIJwcDdwdmJ44kRx0EGylweoQM,Sri Lakshmi Temple,42.2687026,-71.4428682,Community,"hindu_temple,place_of_worship,point_of_interest,establishment,",4.5,"117 Waverly Street, Ashland"
ChIJwe1arlx344kRjhllB4aGqm4,The Church of St. Paul | Harvard Square,42.3712309,-71.115726,Community,"church,place_of_worship,school,point_of_interest,establishment,",4.7,"29 Mount Auburn Street, Cambridge"
ChIJwes_mm5544kRqFL1aaa8ibc,Boomerangs Jamaica Plain,42.3112632,-71.1143716,Education,"furniture_store,book_store,clothing_store,electronics_store,home_goods_store,store,point_of_interest,establishment,",4.5,"716 Centre Street, Jamaica Plain"
ChIJWeYPDQx344kRP2691fqtWz0,Danehy Park,42.3890049,-71.133103,Community,"park,point_of_interest,establishment,",4.5,"99 Sherman Street, Cambridge"
ChIJwfbSKyGk44kR3VuXyDG8pDw,ISSO Shree Swaminarayan Temple,42.6370071,-71.352488,Community,"hindu_temple,place_of_worship,point_of_interest,establishment,",4.7,"1705 Middlesex Street, Lowell"
ChIJWfpfeG1644kRLK4b9lMWmCI,Beehive Restaurant,42.3446855,-71.0714433,Health,"night_club,bar,restaurant,food,point_of_interest,establishment,",4.3,"541 Tremont Street, Boston"
ChIJWfpfeG1644kRLK4b9lMWmCI,Beehive Restaurant,42.3446855,-71.0714433,Community,"night_club,bar,restaurant,food,point_of_interest,establishment,",4.3,"541 Tremont Street, Boston"
ChIJWQnFonp344kRBF4Ev16we2Y,"Robert E. Miegel, M.D",42.3741195,-71.1344091,Health,"physiotherapist,health,point_of_interest,establishment,",5,"300 Mount Auburn Street #505, Cambridge"
ChIJWQTHxEKI44kRFo5kdKN6rGg,Tom Kierce Contracting,42.2869084,-71.40844,Finance,"roofing_contractor,point_of_interest,establishment,",,"38 Burdette Avenue, Framingham"
ChIJWR0rooB144kRpuoEqLdjegg,The Capital Grille,42.4857749,-71.190995,Health,"bar,restaurant,food,point_of_interest,establishment,",4.5,"10 Wayside Road, Burlington"
ChIJWR0rooB144kRpuoEqLdjegg,The Capital Grille,42.4857749,-71.190995,Community,"bar,restaurant,food,point_of_interest,establishment,",4.5,"10 Wayside Road, Burlington"
ChIJwRdN6GkS44kRabdnlB0-FMo,Peabody District Court,42.526578,-70.927627,Community,"courthouse,local_government_office,point_of_interest,establishment,",4,"1 Lowell Street, Peabody"
ChIJwRto279544kRlRlJVfZgnCc,Brookline Booksmith,42.3426377,-71.1217152,Education,"book_store,store,point_of_interest,establishment,",4.8,"279 Harvard Street, Brookline"
ChIJwStXfHZ644kR8W4FUx-CG64,D'Angelo Grilled Sandwiches,42.351357,-71.066869,Health,"meal_takeaway,store,restaurant,food,point_of_interest,establishment,",3.6,"10 Park Plaza, Boston"
ChIJwStXfHZ644kRe9lun2VB1Dw,Massachusetts Bay Transportation Authority,42.3515322,-71.0668451,Community,"local_government_office,point_of_interest,establishment,",3.3,"10 Park Plaza, Boston"
ChIJwStXfHZ644kRkV7oylVleIk,Minority & Women's Business,42.352055,-71.06732,Community,"local_government_office,point_of_interest,establishment,",,"10 Park Plaza #3740, Boston"
ChIJwStXfHZ644kRNiV7dGZwQK8,Boston Region Metropolitan Planning Organization (MPO)/Central Transportation Planning Staff,42.35177,-71.06714,Community,"city_hall,local_government_office,point_of_interest,establishment,",3,"10 Park Plaza #2150, Boston"
ChIJwStXfHZ644kRNiV7dGZwQK8,Boston Region Metropolitan Planning Organization (MPO)/Central Transportation Planning Staff,42.35177,-71.06714,Community,"city_hall,local_government_office,point_of_interest,establishment,",3,"10 Park Plaza #2150, Boston"
ChIJwTl_Vth744kRljZSzKb36sE,White Stadium,42.3097446,-71.095909,Health,"stadium,point_of_interest,establishment,",3.9,"450 Walnut Avenue, Boston"
ChIJWTQeSaMW44kRXZT8KGOy3dM,Cummings Center,42.5583165,-70.8868334,Finance,"real_estate_agency,point_of_interest,establishment,",4.2,"100 Cummings Center #107-L, Beverly"
ChIJwTVXdAde44kRQ90mI6KiDNs,Edward F Goff Co Inc,42.2308053,-70.8033228,Finance,"roofing_contractor,home_goods_store,store,general_contractor,point_of_interest,establishment,",,"100 Pond Street, Cohasset"
ChIJWUAySYx544kRlzQBvsQxPZU,Bank of America Financial Center,42.3384829,-71.105431,Finance,"bank,finance,point_of_interest,establishment,",4.3,"333 Longwood Avenue, Boston"
ChIJwUeI7nR644kRbkCo5omEv5E,Body Evolver Health & Fitness,42.3513634,-71.0714981,Health,"gym,store,health,point_of_interest,establishment,",,"364 Boylston Street, Boston"
ChIJwUeI7nR644kRe0Xtonpr4nw,YogaWorks Back Bay,42.351521,-71.071567,Health,"gym,health,point_of_interest,establishment,",4.5,"364 Boylston Street, Boston"
ChIJWUI8eu0L44kRLfnft_JADCY,Walmart Pharmacy,42.5705,-71.113,Health,"pharmacy,department_store,store,health,point_of_interest,establishment,",3,"72 Main Street, North Reading"
ChIJwVFNbal144kR0iPC7iKQxu4,Aspen Dental,42.501083,-71.160423,Health,"dentist,doctor,health,point_of_interest,establishment,",3.5,"3 Elm Street, Woburn"
ChIJwVtJRGKC44kRijqTrS-toWY,Newton City Hall,42.3373858,-71.2088049,Community,"city_hall,local_government_office,point_of_interest,establishment,",3.5,"1000 Commonwealth Avenue, Newton Centre"
ChIJWWqJvgV444kR6t0DNdtQ3tA,Molana Restaurant,42.365686,-71.184407,Health,"meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment,",4,"5 Spring Street, Watertown"
ChIJwwR0HTx344kRTnlYEX0FyDk,Bicycle Belle,42.3859936,-71.1160509,Health,"bicycle_store,store,point_of_interest,establishment,",4.5,"368 Beacon Street, Somerville"
ChIJwWXyFZF444kRcm9OqodZU-g,The Threading Spa,42.3215744,-71.1759271,Community,"beauty_salon,hair_care,spa,point_of_interest,establishment,",4.2,"199 Boylston Street, Chestnut Hill"
ChIJWxfn4daC44kRPHm_GBeHxzU,Waltham City Hall,42.3760679,-71.2352669,Community,"city_hall,local_government_office,point_of_interest,establishment,",4.7,"610 Main Street, Waltham"
ChIJwxPDjlyE5IkRiFcNLPT8d80,Catrambone Richard J DDS,42.098784,-71.0607675,Health,"dentist,doctor,health,point_of_interest,establishment,",3.9,"830 Oak Street #101w, Brockton"
ChIJwXyKrIZw44kRl-ZLn1tvZ5E,Boston Offices,42.3586441,-71.058268,Finance,"real_estate_agency,point_of_interest,establishment,",4.9,"One Boston Place, 201 Washington Street 26th Floor, Boston"
ChIJWy4oZRdx44kRhmSzr8QTVwY,CVS Pharmacy,42.3987663,-71.0723247,Health,"pharmacy,store,health,point_of_interest,establishment,",4.7,"1 Mystic View Road, Everett"
ChIJWYBccRZ144kR7Ib0ohjn23s,Zen Muscular Therapy & Wellness Center,42.5010373,-71.16249,Health,"physiotherapist,health,school,point_of_interest,establishment,",4.6,"100 Trade Center Suite 670, Woburn"
ChIJWyCRXK6e44kRI6Ukc9AdLBs,Hanscom AFB Famcamp Campground,42.4728025,-71.2800271,Community,"campground,park,lodging,point_of_interest,establishment,",4.3,"499 South Road, Bedford"
ChIJWyf77EB344kRrlhNAgvnc6s,Lesley University,42.3811758,-71.1177024,Education,"university,point_of_interest,establishment,",3.7,"29 Everett Street, Cambridge"
ChIJWYRRO5Nv5IkRfoLe3_9YJpY,Dean College,42.085449,-71.3983948,Education,"university,point_of_interest,establishment,",3.4,"99 Main Street, Franklin"
ChIJWytUWdqQ44kRibQckqr_nuY,Acton Cemetery Division,42.478728,-71.42139,Community,"cemetery,point_of_interest,establishment,",,"104 Concord Road, Acton"
ChIJwz7mk6B344kRN3Xfyf79GPE,Social Security Administration,42.3894949,-71.1457912,Community,"local_government_office,point_of_interest,establishment,",3.8,"10 Fawcett Street, Cambridge"
ChIJWZl6hQSd44kRk0Fyy7rCZpw,Panera Bread,42.413096,-71.233961,Health,"cafe,bakery,meal_takeaway,store,restaurant,food,point_of_interest,establishment,",3.6,"1100 Lexington Street, Waltham"
ChIJWZl6hQSd44kRk0Fyy7rCZpw,Panera Bread,42.413096,-71.233961,Health,"cafe,bakery,meal_takeaway,store,restaurant,food,point_of_interest,establishment,",3.6,"1100 Lexington Street, Waltham"
ChIJWZl6hQSd44kRk0Fyy7rCZpw,Panera Bread,42.413096,-71.233961,Health,"cafe,bakery,meal_takeaway,store,restaurant,food,point_of_interest,establishment,",3.6,"1100 Lexington Street, Waltham"
ChIJWZl6hQSd44kRk0Fyy7rCZpw,Panera Bread,42.413096,-71.233961,Community,"cafe,bakery,meal_takeaway,store,restaurant,food,point_of_interest,establishment,",3.6,"1100 Lexington Street, Waltham"
ChIJX_1wLOVx44kRgXCETcmf6Y0,TD Bank,42.4104746,-71.0118216,Finance,"bank,atm,finance,point_of_interest,establishment,",3.5,"411 Broadway, Revere"
ChIJX_6nM9-E5IkRZRWzIsn2ngE,Money Market Inc The,42.0804903,-71.0203864,Community,"casino,bank,finance,point_of_interest,establishment,",3,"245 Main Street, Brockton"
ChIJx_GC9Z4W44kRgwxGQQwZrGM,The Cabot,42.5513493,-70.8787004,Community,"movie_theater,point_of_interest,establishment,",4.6,"286 Cabot Street, Beverly"
ChIJX_jT4kOE5IkR-mfqkRTX3mA,Panera Bread,42.101719,-71.066414,Health,"cafe,bakery,meal_takeaway,store,restaurant,food,point_of_interest,establishment,",4.1,"1334 Park Street, Stoughton"
ChIJX_jT4kOE5IkR-mfqkRTX3mA,Panera Bread,42.101719,-71.066414,Health,"cafe,bakery,meal_takeaway,store,restaurant,food,point_of_interest,establishment,",4.1,"1334 Park Street, Stoughton"
ChIJX_jT4kOE5IkR-mfqkRTX3mA,Panera Bread,42.101719,-71.066414,Community,"cafe,bakery,meal_takeaway,store,restaurant,food,point_of_interest,establishment,",4.1,"1334 Park Street, Stoughton"
ChIJx-APlhh344kRL0QL547Wr_A,Diva Indian Bistro,42.3953198,-71.1221493,Health,"bar,restaurant,food,point_of_interest,establishment,",3.4,"2941, 246 Elm Street, Somerville"
ChIJx-APlhh344kRL0QL547Wr_A,Diva Indian Bistro,42.3953198,-71.1221493,Community,"bar,restaurant,food,point_of_interest,establishment,",3.4,"2941, 246 Elm Street, Somerville"
ChIJx0cMpGWj44kRfLj1fGpisQI,Islamic Society of Greater Lowell,42.6214113,-71.3501932,Community,"mosque,place_of_worship,point_of_interest,establishment,",4.6,"131 Stedman Street #9&10, Chelmsford"
ChIJX0wCNNoT44kRZ35MpIYiyLo,Lord's & Lady's Hair Salons,42.5540163,-70.9402139,Community,"beauty_salon,hair_care,point_of_interest,establishment,",3.3,"100 Independence Way, Danvers"
ChIJx1sFhZpw44kRg6LZ4ZP7qbA,Boston Prosthodontics Dental Group,42.3625587,-71.0645358,Health,"dentist,doctor,health,point_of_interest,establishment,",,"5th Fl, 50 Staniford Street, Boston"
ChIJx1sFhZpw44kRLC3NX3DtQ_U,"Mark A. H. Sivers, DMD",42.3625378,-71.0645577,Health,"dentist,health,point_of_interest,establishment,",,"50 Staniford Street #303, Boston"
ChIJx1sFhZpw44kRRpSonsA_3as,Anjum A. Ansari DMD,42.3625253,-71.0643623,Health,"dentist,health,point_of_interest,establishment,",5,"50 Staniford Street, Boston"
ChIJx1sFhZpw44kRZbDfVF7T9PE,"James M. Stein, DMD",42.3624823,-71.064262,Health,"dentist,health,point_of_interest,establishment,",,"50 Staniford St, 10th Flr, Boston"
ChIJX2FRJXeC44kRiGYv_znUFiI,"Jean-Marie Biebuyck D.M.D.,D.A.B.F.M.",42.3266963,-71.1972538,Health,"dentist,health,point_of_interest,establishment,",,"1400 Centre Street, Newton"
ChIJx2N-z_qC44kRBr7dx8sCZyc,West Parish Burying Ground,42.3526916,-71.2298797,Community,"cemetery,point_of_interest,establishment,",,"River Street, West Newton"
ChIJx4IzkKSg44kRz-0dIeirF9c,Market Basket,42.5908096,-71.2021784,Health,"grocery_or_supermarket,supermarket,pharmacy,store,health,food,point_of_interest,establishment,",4.4,"1900 Main Street, Tewksbury"
ChIJX4uomfCC44kRiQMvW2PVdZI,Newton Police Department,42.3493992,-71.2275285,Community,"local_government_office,police,point_of_interest,establishment,",2.5,"1321 Washington Street, Newton"
ChIJx54-HjGa44kRpon2PfjQQZw,Sleepy Hollow Cemetery,42.464126,-71.343098,Community,"cemetery,point_of_interest,establishment,",4.8,"34 Bedford Street, Concord"
ChIJx5BQw2oS44kR5vGqaaxlgUI,Bonkers Funhouse Pizza,42.54671,-70.980123,Community,"amusement_park,restaurant,food,point_of_interest,establishment,",4.1,"535 Lowell Street, Peabody"
ChIJX8wwy6Vw44kR0kCuCtvWrIE,Young Entrepreneurs Initiative,42.3626975,-71.0841191,Community,"embassy,point_of_interest,establishment,",,"1 Broadway, Cambridge"
ChIJX8ymeoVw44kRr359a0ybPm8,Public Affairs,42.3612726,-71.0595731,Community,"local_government_office,point_of_interest,establishment,",,"15 Sudbury Street, Boston"
ChIJX8ymeoVw44kRwKF8m6UAosA,Senator Scott Brown,42.3612726,-71.0595731,Community,"local_government_office,point_of_interest,establishment,",4,"15 New Sudbury St # 2400, Boston"
ChIJx90apR5j5IkRJtlJVHJDSSQ,Sanskar Culture Society,42.0556556,-71.2449521,Community,"hindu_temple,place_of_worship,point_of_interest,establishment,",5,"33 Commercial Street, Foxborough"
ChIJX9gQ4hx644kRT6GRnKaqK6Y,Lucky Strike,42.3474016,-71.0944094,Health,"bowling_alley,bar,restaurant,food,point_of_interest,establishment,",4.1,"145 Ipswich Street, Boston"
ChIJx9tfo41544kRp0p2U8jJGc0,Beth Israel Deaconess Medical Center,42.3389344,-71.1073504,Health,"hospital,point_of_interest,establishment,",3.7,"330 Brookline Avenue, Boston"
ChIJXacQHDpj44kRgc2eGW8BBcw,Iman Islamic Center,42.2403171,-70.9894558,Community,"mosque,place_of_worship,point_of_interest,establishment,",4.7,"5 Altamont Road, Quincy"
ChIJxaE1OCZ644kRVUl5tYIcXLQ,Islamic Society of Boston Cultural Center,42.330877,-71.0935163,Community,"mosque,place_of_worship,point_of_interest,establishment,",4.9,"100 Malcolm X Boulevard, Roxbury"
ChIJXbFkypFw44kR7-NbXBP4mfs,Boston Passport Agency,42.3651331,-71.0630942,Community,"local_government_office,point_of_interest,establishment,",4.4,"10 Causeway Street #247, Boston"
ChIJXbFkypFw44kRiU4M5uDRyWs,US Executive Board,42.364836,-71.0628607,Community,"courthouse,point_of_interest,establishment,",,"10 Causeway Street, Boston"
ChIJxcaK-HiC44kRFByiN6wo5xI,Panera Bread,42.3307878,-71.1949515,Health,"cafe,bakery,meal_takeaway,store,restaurant,food,point_of_interest,establishment,",4,"1241 Centre Street, Newton"
ChIJXcQ5xYNw44kRvDwvuZw29wI,TD Bank,42.3556135,-71.0612641,Finance,"bank,atm,finance,point_of_interest,establishment,",3.1,"24 Winter Street, Boston"
ChIJXcQ5xYNw44kRvDwvuZw29wI,TD Bank,42.3556135,-71.0612641,Finance,"bank,atm,finance,point_of_interest,establishment,",3.1,"24 Winter Street, Boston"
ChIJXcxv6mQU44kRorLcBTyZcN0,Salem Fire Department,42.519888,-70.893697,Community,"fire_station,point_of_interest,establishment,",,"48 Lafayette Street, Salem"
ChIJxdjhActw44kRUrSIrEPktdc,Backbar,42.3799783,-71.0945205,Community,"bar,point_of_interest,establishment,",4.7,"7 Sanborn Court, Somerville"
ChIJxR1eVnR644kRfCKJvp2iJwg,Exhale Boston - Back Bay,42.3516005,-71.0702837,Health,"spa,beauty_salon,gym,health,point_of_interest,establishment,",3.6,"28 Arlington Street, Boston"
ChIJxR1eVnR644kRfCKJvp2iJwg,Exhale Boston - Back Bay,42.3516005,-71.0702837,Community,"spa,beauty_salon,gym,health,point_of_interest,establishment,",3.6,"28 Arlington Street, Boston"
ChIJXRfqRPdg44kRLfjXGsnH9y4,Wompatuck State Park,42.205733,-70.845789,Community,"campground,park,lodging,point_of_interest,establishment,",4.6,"204 Union Street, Hingham"
ChIJXST-5zJ044kR_MXd_7L9AYY,The Splash Park at Borggaard Beach,42.4540708,-71.1433507,Community,"amusement_park,point_of_interest,establishment,",5,"11 Palmer Street, Winchester"
ChIJxTCEOnlw44kROtPtIpMFsXo,The Institute Of Contemporary Art,42.3528824,-71.043011,Education,"museum,point_of_interest,establishment,",4.3,"25 Harbor Shore Drive, Boston"
ChIJXTVSswJ644kRLP23Ix85994,Barnes & Noble,42.3492592,-71.0962487,Education,"book_store,store,point_of_interest,establishment,",3.6,"660 Beacon Street, Boston"
ChIJXTYy7idx44kRMLlCyC-TSE8,Somerville District Court,42.3955538,-71.084416,Community,"courthouse,point_of_interest,establishment,",2.4,"175 Fellsway, Somerville"
ChIJxU0vciWR44kRNyAbndflid8,Boston Temple GuestHouse,42.4823397,-71.4394413,Community,"hindu_temple,place_of_worship,point_of_interest,establishment,",,"412 Main Street, Acton"
ChIJxUPabiun44kRV7QccCYEEGs,Town Hall Annex,42.6114808,-71.2349158,Community,"city_hall,local_government_office,point_of_interest,establishment,",,"11 Town Hall Avenue, Tewksbury"
ChIJxVOCWGJx44kReMlkMW3_NBE,Malden Fire Department Headquarters,42.4277801,-71.0646307,Community,"fire_station,point_of_interest,establishment,",3,"1 Sprague Street, Malden"
ChIJXVzAD39w44kRTJTWoWyNvXs,Empire,42.3529812,-71.0455316,Health,"restaurant,food,point_of_interest,establishment,",4.4,"1 Marina Park Drive, Boston"
ChIJXW1XpbSG44kRJLYfOx3nx9M,Wellesley Police Department,42.3005131,-71.2882097,Community,"police,point_of_interest,establishment,",2.6,"485 Washington Street, Wellesley"
ChIJXwSbz85744kR6gQaQC5dLd8,Masjid Al-Quran,42.311538,-71.0803768,Community,"mosque,place_of_worship,point_of_interest,establishment,",4.1,"35 Intervale Street, Dorchester"
ChIJxX6PDWd644kR3jFIUDqgMtQ,Crossfit Southie,42.334644,-71.057982,Health,"gym,health,point_of_interest,establishment,",4.9,"385 Dorchester Avenue #100, Boston"
ChIJxXF-tyiD44kRZrSlWUNl0D4,Hannaford Supermarket,42.3759756,-71.2445793,Health,"grocery_or_supermarket,bakery,store,food,point_of_interest,establishment,",4.1,"55 Russell Street, Waltham"
ChIJXXSuq7ls44kRuuUapWD5V4U,Max Sontz Roofing Services,42.4702854,-70.9282068,Finance,"roofing_contractor,point_of_interest,establishment,",5,"82 Sanderson Avenue #104, Lynn"
ChIJXxXB-iOC44kRDKg6kMvKHxE,The Biltmore Bar & Grille,42.3091897,-71.2211671,Health,"restaurant,bar,food,point_of_interest,establishment,",4.1,"1205 Chestnut St, Newton"
ChIJXxXB-iOC44kRDKg6kMvKHxE,The Biltmore Bar & Grille,42.3091897,-71.2211671,Community,"restaurant,bar,food,point_of_interest,establishment,",4.1,"1205 Chestnut St, Newton"
ChIJxY9CxLCD5IkRhK5HM3OVWLA,Olive Garden Italian Restaurant,42.1553663,-71.0665179,Health,"bar,meal_takeaway,restaurant,food,point_of_interest,establishment,",4.1,"401 Technology Center Drive, Stoughton"
ChIJxY9CxLCD5IkRhK5HM3OVWLA,Olive Garden Italian Restaurant,42.1553663,-71.0665179,Health,"bar,meal_takeaway,restaurant,food,point_of_interest,establishment,",4.1,"401 Technology Center Drive, Stoughton"
ChIJxY9CxLCD5IkRhK5HM3OVWLA,Olive Garden Italian Restaurant,42.1553663,-71.0665179,Community,"bar,meal_takeaway,restaurant,food,point_of_interest,establishment,",4.1,"401 Technology Center Drive, Stoughton"
ChIJXYkm21pw44kRumRmbqunUAw,Central Park Lanes,42.3759577,-71.0386802,Health,"bowling_alley,point_of_interest,establishment,",4.5,"10 Saratoga Street, East Boston"
ChIJXYW8781444kRlXam_CWBkXc,Harvard Vanguard Medical Associates - Chestnut Hill/West Roxbury,42.2962102,-71.1586734,Health,"physiotherapist,pharmacy,doctor,store,health,point_of_interest,establishment,",4.3,"291 Independence Drive, Chestnut Hill"
ChIJXYW8781444kRlXam_CWBkXc,Harvard Vanguard Medical Associates - Chestnut Hill/West Roxbury,42.2962102,-71.1586734,Health,"physiotherapist,pharmacy,doctor,store,health,point_of_interest,establishment,",4.3,"291 Independence Drive, Chestnut Hill"
ChIJXyykmEie44kREb8FC_ZH20g,Border Cafe,42.484655,-71.220771,Community,"restaurant,cafe,bar,food,point_of_interest,establishment,",4.3,"128 Middlesex Turnpike, Burlington"
ChIJxzb8O8Gf5IkRfuiPnLbk87U,Lord's & Lady's Hair Salons,42.1460307,-70.8415224,Community,"beauty_salon,point_of_interest,establishment,",4.2,"1775 Washington Street, Hanover"
